$CASNumber$,$IngredientName$,$categoryCAS$,$syn_code$,$bgSource$,$prospectCAS$,$curatedCAS$,$recog_syn$,$prospect_CAS_fromIng$,$alt_CAS$,$bgCAS$,$first_date$,$change_date$,$change_comment$
$Proprietary$,$aminer phosphonate$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amines$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amines, coco alkyl, acetates$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$61790-57-6$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amines, dicoco alkylmethyl - ts$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amines, dicoco alkylmethyl, hydrochloride$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amines, dicoco alkylmethyl, hydrochloride - ts$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amines, phosphonomethylated - ts$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amines, polyetheylene poly ethoxylated phosphono methylated sodium salts$,$proprietary$,$close_match$,$ING_only$,$$,$proprietary$,$$,$70900-16-2$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amines, polyethylene poly ethoxylated phosphono methylated sodium salts$,$proprietary$,$close_match$,$ING_only$,$$,$proprietary$,$$,$70900-16-2$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amines, tallow alkyl, ethoxylated$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$61791-26-2$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino alkyl phosphonic$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino alkyl phosphonic acid$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino alkyl phosphoric acid$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino compound$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino methylene phosphonic acid derivative$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino methylene phosphonic acid salt$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino phosphonate 5$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino phosphonate 5, potassium salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino phosphonate sodium salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amino-ethyl-ethanol amine phosponate salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminocaboxylate salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminocarboxylate salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminocarboxylate salt water$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminocarboylate salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminocarbxyolate salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminoethylethanolamine phosphonate$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminofunctional polymer$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminophosohonate salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminophosphate salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminophosphonate$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminophosphonate ammonium salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminophosphonate salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminophosphonic acid$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminophosponate salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aminopolycarboxylic salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium acrylate-acrylamide polymer$,$proprietary$,$close_match$,$ING_only$,$$,$proprietary$,$$,$26100-47-0$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium alkyl ether sulfate$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium alkylaryl sulfonates$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium chloride$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$12125-02-9$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium chloride ((nh4)cl)$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$ammonium chloride ((nh4)cl)$,$12125-02-9$,$$,$proprietary$,$d:2021-12-04$,$$,$$
$Proprietary$,$ammonium chloride compound$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium chloride proprietary$,$proprietary$,$proprietary$,$neither$,$$,$proprietary$,$$,$proprietary$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium compound$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium compounds$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium peroxdisulfate$,$proprietary$,$close_match$,$ING_only$,$$,$proprietary$,$$,$7727-54-0$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium persulfate$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$7727-54-0$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium phosphate$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium salt$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium salts$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium sulfate$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$7783-20-2$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium sulfate inorganic salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium thiocynate$,$proprietary$,$close_match$,$ING_only$,$$,$proprietary$,$$,$1762-95-4$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium thiosulfate$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$7783-18-8$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium zirconium carbonate$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$ammonium, (2-hydroxyethyl)trimethyl chloride$,$proprietary$,$close_match$,$ING_only$,$$,$proprietary$,$$,$67-48-1$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amorphous silica$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amorphous silicia$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amphoteric alkyl amine$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$amphoteric surfactant$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionc water soulable poylymer emulsion$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic  polymeric dispersant$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic copolymer$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic copolymer of acrylamide$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic inverse-emulsion polymer$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic plymer$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polyacrlamide emulsion$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polyacrylalmide copolymer$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polyacrylamide$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polyacrylamide copolymer$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polyacrylamide emulsion in mineral oil$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polyacrylamide polymer$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polyacrylomide copolymer$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polymer$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polymer - ts$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polymer dispersant$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic polymeric dispersant$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic surfactant$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic surfactant - ts$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic surfactants$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic terpolymer$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic water soluble polymer$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic water-soluble polymer$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic water-soluble polymer emulsion$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionic water-soluble polymer in emulsion$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anionicpolymer$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$anti-block compound$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$antifoam$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$antimony salt solution$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$antistatic additive$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$apatite$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$64476-38-6$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$apiphatic aryl acid$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aqueous dispersion$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aqueous polycarboxylic acid salt mixture$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aqueous solution$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aqueous solution of phosphinocaboxylic acid$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-08$,$$,$$
$Proprietary$,$aqueous zirconium lactate complex$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$arbreak 321$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$armine triphosphate$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromaatic aidehyde$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic acid derivative$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic adehyde$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic aidehyde$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic alcohol glycol ether$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic alcohol polyglycol either$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic alcohol polyglycol ether$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic aldeh...$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic aldeheyde$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic aldehyd$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic aldehyde$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic aldehyde proprietary$,$proprietary$,$proprietary$,$neither$,$$,$proprietary$,$$,$proprietary$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic aldehyne$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic aldheyde$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic amine, tofa salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic amines$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic ammonium salt - ts$,$proprietary$,$proprietary$,$neither$,$$,$proprietary$,$$,$proprietary$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic hydrocarbon$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic hydrocarbon (impurity)$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic ketone$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic ketone compound$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic ketone proprietary$,$proprietary$,$proprietary$,$neither$,$$,$proprietary$,$$,$proprietary$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic ketones$,$proprietary$,$perfect$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic ketones mixture$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic phosphate$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatic polymer$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$aromatoc aldehyde$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$assay (naoh wt %) - ts$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$athoxylated alcohol$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$athoxylated alcohols$,$proprietary$,$close_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$auatemary ammonium compound$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$azabenzene derivatives$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$azabenzene derivatives, quaternized, chloride salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$azabenzne derivatives$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$bcs-3704$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$bentone 155$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$bentonite clay$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$1302-78-9$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzene, alkyl derivatives$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzenesulfonic acid$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$98-11-3$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzeneusulfonic acid$,$proprietary$,$close_match$,$ING_only$,$$,$proprietary$,$$,$98-11-3$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzensulfonic acid$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$98-11-3$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzlheteropolycycle salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzyldimethylammonium chloride$,$proprietary$,$conflicting_matches$,$neither$,$$,$proprietary$,$$,$non_spec$,$['122-18-9', '56-93-9']$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzylheteropolycicle salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzylheteropolycycle salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzylheterpolycycle salt$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$benzyllauryldimethylammonium chloride$,$proprietary$,$perfect$,$ING_only$,$$,$proprietary$,$$,$139-07-1$,$$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$beta mannanase, fwb-605e50$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
$Proprietary$,$bfa-3402$,$proprietary$,$no_match$,$neither$,$$,$proprietary$,$$,$non_spec$,$unk$,$proprietary$,$d:2021-10-07$,$$,$$
