$rawName$,$cleanName$,$xlateName$,$status$,$first_date$,$change_date$,$change_comment$
$ARD OPR LLC$,$ard opr llc$,$ard opr llc$,$curated$,$d:2021-07-04$,$$,$$
$ARM - Moshannon Creek SR53$,$arm - moshannon creek sr53$,$arm - moshannon creek$,$curated$,$d:2021-07-04$,$$,$$
$ARROWHEAD ENERGY$,$arrowhead energy$,$arrowhead energy$,$curated$,$d:2021-07-04$,$$,$$
$ASC$,$asc$,$asc$,$curated$,$d:2021-07-04$,$$,$$
$ASHLAND-OLIN$,$ashland-olin$,$ashland$,$curated$,$d:2021-07-04$,$$,$$
$ASK$,$ask$,$ask$,$curated$,$d:2021-07-04$,$$,$$
$ASK Chemical$,$ask chemical$,$ask$,$curated$,$d:2021-07-04$,$$,$$
$ASK Chemicals$,$ask chemicals$,$ask$,$curated$,$d:2021-07-04$,$$,$$
$ASK INDUSTRIES$,$ask industries$,$ask$,$curated$,$d:2021-07-04$,$$,$$
$ASK Industries$,$ask industries$,$ask$,$curated$,$d:2021-07-04$,$$,$$
$ASK Industries, Inc.$,$ask industries, inc.$,$ask$,$curated$,$d:2021-07-04$,$$,$$
$AST$,$ast$,$ast$,$curated$,$d:2021-07-04$,$$,$$
$ASTRO-CHEM LAB, INC.$,$astro-chem lab, inc.$,$astro-chem$,$curated$,$d:2021-07-04$,$$,$$
$ATLAS$,$atlas$,$atlas$,$curated$,$d:2021-07-04$,$$,$$
$ATLAS RESIN PROPPANTS LLC$,$atlas resin proppants llc$,$atlas$,$curated$,$d:2021-07-04$,$$,$$
$ATLAS RESINS$,$atlas resins$,$atlas$,$curated$,$d:2021-07-04$,$$,$$
$ATLAS SAND$,$atlas sand$,$atlas$,$curated$,$d:2021-07-04$,$$,$$
$ATLAS SAND COMPANY$,$atlas sand company$,$atlas$,$curated$,$d:2021-07-04$,$$,$$
$ATLAS SANDS$,$atlas sands$,$atlas$,$curated$,$d:2021-07-04$,$$,$$
$ATTENT: ACOUNTS PAYABLE$,$attent: acounts payable$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$ATX Energy Partners, LLC$,$atx energy partners, llc$,$atx energy partners$,$curated$,$d:2021-07-04$,$$,$$
$AW Water Service Inc.$,$aw water service inc.$,$a&w water service$,$curated$,$d:2021-07-04$,$$,$$
$AWS$,$aws$,$aws$,$curated$,$d:2021-07-04$,$$,$$
$Abraxas Petroleum$,$abraxas petroleum$,$abraxas petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Abraxas Petroleum Corporation$,$abraxas petroleum corporation$,$abraxas petroleum$,$curated$,$d:2021-07-04$,$$,$$
$AcFrac$,$acfrac$,$acfrac$,$curated$,$d:2021-07-04$,$$,$$
$Acacia Exploration Partners LLC$,$acacia exploration partners llc$,$acacia exploration$,$curated$,$d:2021-07-04$,$$,$$
$Acadia Oil, LLC$,$acadia oil, llc$,$acadia oil$,$curated$,$d:2021-07-04$,$$,$$
$Access Technologies$,$access technologies$,$access$,$curated$,$d:2021-07-04$,$$,$$
$Accumulate Energy Alaska Inc$,$accumulate energy alaska inc$,$accumulate energy alaska$,$curated$,$d:2021-07-04$,$$,$$
$Ace$,$ace$,$ace$,$curated$,$d:2021-07-04$,$$,$$
$Ace Chemicals$,$ace chemicals$,$ace$,$curated$,$d:2021-07-04$,$$,$$
$Ace Completions$,$ace completions$,$ace$,$curated$,$d:2021-07-04$,$$,$$
$Ace Fluid Solutions$,$ace fluid solutions$,$ace fluid solutions$,$curated$,$D:2021-11-07$,$$,$$
$Ace completion$,$ace completion$,$ace$,$curated$,$d:2021-07-04$,$$,$$
$Ace completions$,$ace completions$,$ace$,$curated$,$d:2021-07-04$,$$,$$
$Acher$,$acher$,$archer$,$curated$,$d:2021-07-04$,$$,$$
$Acid$,$acid$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Acid & Cementing Services$,$acid & cementing services$,$acid & cementing services$,$curated$,$d:2021-12-18$,$$,$$
$Acid Corrosion Inhibitors$,$acid corrosion inhibitors$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Acid Tank Leasing LLC$,$acid tank leasing llc$,$acid tank leasing$,$curated$,$d:2021-07-04$,$$,$$
$Acid Tank Leasing, LLC$,$acid tank leasing, llc$,$acid tank leasing$,$curated$,$d:2021-07-04$,$$,$$
$Acidizing$,$acidizing$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Acidizing Inc$,$acidizing inc$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Action Energy, LLC$,$action energy, llc$,$action energy$,$curated$,$d:2021-07-04$,$$,$$
$Activa$,$activa$,$activa$,$curated$,$d:2021-07-04$,$$,$$
$Activa Resources$,$activa resources$,$activa$,$curated$,$d:2021-07-04$,$$,$$
$Activa Resources, LLC$,$activa resources, llc$,$activa$,$curated$,$d:2021-07-04$,$$,$$
$Activator$,$activator$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Addax Operating, LLC.$,$addax operating, llc.$,$addax operating$,$curated$,$d:2021-07-04$,$$,$$
$Admiral Permian Resources, LLC$,$admiral permian resources, llc$,$admiral permian resources, llc$,$curated$,$d:2021-07-04$,$$,$$
$Advance Energy Partners Hat Mesa LLC$,$advance energy partners hat mesa llc$,$advance energy partners hat mesa$,$curated$,$d:2021-07-04$,$$,$$
$Advanced BioCatalytics Corporation$,$advanced biocatalytics corporation$,$advanced biocatalytics corporation$,$curated$,$d:2021-07-04$,$$,$$
$Advanced Enzyme Systems, LLC$,$advanced enzyme systems, llc$,$advanced enzyme systems$,$curated$,$d:2021-07-04$,$$,$$
$Advanced Enzyme Systems,LLC$,$advanced enzyme systems,llc$,$advanced enzyme systems$,$curated$,$d:2021-07-04$,$$,$$
$Advanced Stimulation Techniques$,$advanced stimulation techniques$,$advanced stimulation$,$curated$,$d:2021-07-04$,$$,$$
$Advanced Stimulation Technologies$,$advanced stimulation technologies$,$advanced stimulation$,$curated$,$d:2021-07-04$,$$,$$
$Advanced Stimulaton Technologies$,$advanced stimulaton technologies$,$advanced stimulation$,$curated$,$d:2021-07-04$,$$,$$
$Advantage$,$advantage$,$advantage$,$curated$,$d:2021-07-04$,$$,$$
$Adventure$,$adventure$,$adventure$,$curated$,$d:2021-07-04$,$$,$$
$Adventure Operating Company, LLC$,$adventure operating company, llc$,$adventure$,$curated$,$d:2021-07-04$,$$,$$
$Aegis$,$aegis$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegis Cehmical Solutions, LLC$,$aegis cehmical solutions, llc$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegis Chem$,$aegis chem$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegis Chem.$,$aegis chem.$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegis Chemical$,$aegis chemical$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegis Chemical Solution$,$aegis chemical solution$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegis Chemical Solutions$,$aegis chemical solutions$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegis Chemical Solutions, LLC$,$aegis chemical solutions, llc$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegis chemcial solutions$,$aegis chemcial solutions$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegis-Chem.$,$aegis-chem.$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aegisl$,$aegisl$,$aegis$,$curated$,$d:2021-07-04$,$$,$$
$Aera Energy LLC$,$aera energy llc$,$aera energy$,$curated$,$d:2021-07-04$,$$,$$
$Aethon$,$aethon$,$aethon$,$curated$,$d:2021-07-04$,$$,$$
$Aethon Energy Operating LLC$,$aethon energy operating llc$,$aethon$,$curated$,$d:2021-07-04$,$$,$$
$Agave Oil & Gas, LLC$,$agave oil & gas, llc$,$agave oil & gas$,$curated$,$d:2021-07-04$,$$,$$
$Ageis$,$ageis$,$ageis$,$curated$,$d:2021-07-04$,$$,$$
$Ageron$,$ageron$,$ageron$,$curated$,$d:2021-07-04$,$$,$$
$Ageron Energy, LLC$,$ageron energy, llc$,$ageron$,$curated$,$d:2021-09-12$,$$,$$
$Ageron Energy, LLC.$,$ageron energy, llc.$,$ageron$,$curated$,$d:2021-07-04$,$$,$$
$Agri Empresa$,$agri empresa$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$Agri-Emppresa$,$agri-emppresa$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$Agri-Empres a$,$agri-empres a$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$Agri-Empres sa$,$agri-empres sa$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$Agri-Empresa$,$agri-empresa$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$Agri-Empresa, Inc.$,$agri-empresa, inc.$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$Agri-Empressa$,$agri-empressa$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$Agri-Impressa$,$agri-impressa$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$AgriEmpress a$,$agriempress a$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$AgriEmpressa$,$agriempressa$,$agri-empressa$,$curated$,$d:2021-07-04$,$$,$$
$Ahrberg Mill, Allen$,$ahrberg mill, allen$,$ahrberg mill allen$,$curated$,$d:2021-07-04$,$$,$$
$Air Liquide$,$air liquide$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Air Products$,$air products$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Air Products/ Air Liquide$,$air products/ air liquide$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Air Products/Air Liquide$,$air products/air liquide$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Air Products/Air Liquiders$,$air products/air liquiders$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Air Products/Air Liquids$,$air products/air liquids$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Air Products/air Liquids$,$air products/air liquids$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Air liquide$,$air liquide$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Airgas$,$airgas$,$airgas$,$curated$,$d:2021-07-04$,$$,$$
$Airliquide$,$airliquide$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Airproduct/Airliquide$,$airproduct/airliquide$,$air products/air liquide$,$curated$,$d:2021-07-04$,$$,$$
$Ajax Resources, LLC$,$ajax resources, llc$,$ajax resources$,$curated$,$d:2021-07-04$,$$,$$
$Akron City Water$,$akron city water$,$water_source$,$curated$,$d:2021-07-04$,$d:2021-09-12$,$begin water_source category$
$Al-Sealing$,$al-sealing$,$ai-sealing$,$curated$,$d:2021-07-04$,$$,$$
$Al-Sealing LLC$,$al-sealing llc$,$ai-sealing$,$curated$,$d:2021-07-04$,$$,$$
$Alamo Pressure Pumping,LLC$,$alamo pressure pumping,llc$,$alamo pressure pumping$,$curated$,$d:2021-07-04$,$$,$$
$Alchemy$,$alchemy$,$alchemy$,$curated$,$d:2021-07-04$,$$,$$
$Alchemy Sciences$,$alchemy sciences$,$alchemy$,$curated$,$d:2021-07-04$,$$,$$
$Alchemy Sciences Field Operations$,$alchemy sciences field operations$,$alchemy$,$curated$,$d:2021-07-04$,$$,$$
$Alcohol Ethoxylated$,$alcohol ethoxylated$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Alice, TX$,$alice, tx$,$ambiguous$,$curated$,$d:2021-07-04$,$$,$$
$Aliphatic alcohol$,$aliphatic alcohol$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Aliphatic polyol$,$aliphatic polyol$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Alkyl  pyridinium chloride$,$alkyl  pyridinium chloride$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Alkyl Phosphate Ester$,$alkyl phosphate ester$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Alkylene Oxide Block Polymer$,$alkylene oxide block polymer$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$AllChem$,$allchem$,$allchem$,$curated$,$d:2021-07-04$,$$,$$
$Allchem Services$,$allchem services$,$allchem$,$curated$,$d:2021-07-04$,$$,$$
$Allchem Services, Inc.$,$allchem services, inc.$,$allchem$,$curated$,$d:2021-07-04$,$$,$$
$Allegro Investments, Inc.$,$allegro investments, inc.$,$allegro investments$,$curated$,$d:2021-07-04$,$$,$$
$Allen Brothers$,$allen brothers$,$allen brothers$,$curated$,$d:2021-07-04$,$$,$$
$Alliance Chemical$,$alliance chemical$,$alliance chemical$,$curated$,$d:2021-07-04$,$$,$$
$Allied Oil & Gas Services, LLC$,$allied oil & gas services, llc$,$allied oil & gas services$,$curated$,$d:2021-07-04$,$$,$$
$Alpha Shale Resource, LP$,$alpha shale resource, lp$,$alpha shale resource$,$curated$,$d:2021-07-04$,$$,$$
$Alpine$,$alpine$,$alpine$,$curated$,$d:2021-07-04$,$$,$$
$Alpine Gas Operator$,$alpine gas operator$,$alpine$,$curated$,$d:2021-07-04$,$$,$$
$Alta$,$alta$,$alta$,$curated$,$d:2021-07-04$,$$,$$
$Alta Mesa$,$alta mesa$,$alta mesa$,$curated$,$d:2021-07-04$,$$,$$
$Alta Mesa Holdings$,$alta mesa holdings$,$alta mesa$,$curated$,$d:2021-07-04$,$$,$$
$Alta Mesa Holdings, L.P.$,$alta mesa holdings, l.p.$,$alta mesa$,$curated$,$d:2021-07-04$,$$,$$
$Alta Mesa Services, LP$,$alta mesa services, lp$,$alta mesa$,$curated$,$d:2021-07-04$,$$,$$
$Alta Resources$,$alta resources$,$alta resources$,$curated$,$d:2021-07-04$,$$,$$
$Alta Vista Oil Corporation$,$alta vista oil corporation$,$alta vista oil corporation$,$curated$,$d:2021-07-04$,$$,$$
$Altamont Energy$,$altamont energy$,$altamont energy$,$curated$,$d:2021-07-04$,$$,$$
$Ameredev LLC$,$ameredev llc$,$ameredev$,$curated$,$d:2021-07-04$,$$,$$
$Ameredev Operations LLC$,$ameredev operations llc$,$ameredev$,$curated$,$d:2021-07-04$,$$,$$
$AmeriChem$,$americhem$,$americhem$,$curated$,$d:2021-07-04$,$$,$$
$American Eagle Energy$,$american eagle energy$,$american eagle energy$,$curated$,$d:2021-07-04$,$$,$$
$American Eagle Energy Corporation$,$american eagle energy corporation$,$american eagle energy$,$curated$,$d:2021-07-04$,$$,$$
$American Energy - Marcellus, LLC$,$american energy - marcellus, llc$,$american energy$,$curated$,$d:2021-07-04$,$$,$$
$American Energy - Utica, LLC$,$american energy - utica, llc$,$american energy$,$curated$,$d:2021-07-04$,$$,$$
$American Energy - Woodford, LLC$,$american energy - woodford, llc$,$american energy$,$curated$,$d:2021-07-04$,$$,$$
$American Energy Partners$,$american energy partners$,$american energy$,$curated$,$d:2021-07-04$,$$,$$
$American Energy Permain Basin$,$american energy permain basin$,$american energy$,$curated$,$d:2021-07-04$,$$,$$
$American Energy Permian Basin$,$american energy permian basin$,$american energy$,$curated$,$d:2021-07-04$,$$,$$
$American Energy Utica$,$american energy utica$,$american energy$,$curated$,$d:2021-07-04$,$$,$$
$American Energy Utica LLC$,$american energy utica llc$,$americo energy resources$,$curated$,$d:2021-07-04$,$$,$$
$American International Sealing$,$american international sealing$,$ai-sealing$,$curated$,$d:2021-07-04$,$$,$$
$American International sealing LLC$,$american international sealing llc$,$ai-sealing$,$curated$,$d:2021-07-04$,$$,$$
$American Petroleum Partners Operating, LL$,$american petroleum partners operating, ll$,$american petroleum$,$curated$,$d:2021-07-04$,$$,$$
$American Resource Development (Ameredev)$,$american resource development (ameredev)$,$american resource development$,$curated$,$d:2021-07-04$,$$,$$
$American Resource Development, LLC$,$american resource development, llc$,$american resource development$,$curated$,$d:2021-07-04$,$$,$$
$Americhem$,$americhem$,$americhem$,$curated$,$d:2021-07-04$,$$,$$
$Americhem International$,$americhem international$,$americhem$,$curated$,$d:2021-07-04$,$$,$$
$Americhem International LLC$,$americhem international llc$,$americhem$,$curated$,$d:2021-07-04$,$$,$$
$Americo Energy Resources$,$americo energy resources$,$americo energy resources$,$curated$,$d:2021-07-04$,$$,$$
$Americo Energy Resources, LLC$,$americo energy resources, llc$,$americo energy resources$,$curated$,$d:2021-07-04$,$$,$$
$Amistad Energy Services, LLC$,$amistad energy services, llc$,$amistad energy services$,$curated$,$d:2021-07-04$,$$,$$
$Ammonium Bisulfite$,$ammonium bisulfite$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Ammonium Persulfate$,$ammonium persulfate$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Ampak Oil Company$,$ampak oil company$,$ampak oil company$,$curated$,$d:2021-07-04$,$$,$$
$Amplify Energy Corp$,$amplify energy corp$,$amplify energy corp$,$curated$,$d:2021-07-04$,$$,$$
$Amrox$,$amrox$,$amrox$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko$,$anadarko$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko Petro.Corp.$,$anadarko petro.corp.$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko Petrolem$,$anadarko petrolem$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko Petroleum$,$anadarko petroleum$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko Petroleum Company$,$anadarko petroleum company$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko Petroleum Corp$,$anadarko petroleum corp$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko Petroleum Corp (Rocky Mountain)$,$anadarko petroleum corp (rocky mountain)$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko Petroleum Corp.$,$anadarko petroleum corp.$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko Petroleum Corporation$,$anadarko petroleum corporation$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko Petroluem$,$anadarko petroluem$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadarko petroleum$,$anadarko petroleum$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$AnadarkoPetroleum$,$anadarkopetroleum$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anadrko Petroleum$,$anadrko petroleum$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anardako Petroleum$,$anardako petroleum$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anchor$,$anchor$,$anchor$,$curated$,$d:2021-07-04$,$$,$$
$Anchor Drilling Fluids$,$anchor drilling fluids$,$anchor$,$curated$,$d:2021-07-04$,$$,$$
$Andadarko Petroleum$,$andadarko petroleum$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Andarko Petroleum$,$andarko petroleum$,$anadarko petroleum$,$curated$,$d:2021-07-04$,$$,$$
$Anderson Oil LTD$,$anderson oil ltd$,$anderson oil ltd$,$curated$,$d:2021-07-04$,$$,$$
$Anderson Oil Ltd$,$anderson oil ltd$,$anderson oil ltd$,$curated$,$d:2021-07-04$,$$,$$
$Anhydrous$,$anhydrous$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Annie Chemics P Ltd$,$annie chemics p ltd$,$annie chemics$,$curated$,$d:2021-07-04$,$$,$$
$Annie Chemie P LTD$,$annie chemie p ltd$,$annie chemics$,$curated$,$d:2021-07-04$,$$,$$
$Annie Chemie P Ltd$,$annie chemie p ltd$,$annie chemics$,$curated$,$d:2021-07-04$,$$,$$
$Annie Chemie P Ltd.$,$annie chemie p ltd.$,$annie chemics$,$curated$,$d:2021-07-04$,$$,$$
$Anschutz Exploration Corporation$,$anschutz exploration corporation$,$anschutz$,$curated$,$d:2021-07-04$,$$,$$
$Anschutz Oil Company, LLC$,$anschutz oil company, llc$,$anschutz$,$curated$,$d:2021-07-04$,$$,$$
$Antelope Energy Company, LLC$,$antelope energy company, llc$,$antelope energy company, llc$,$curated$,$d:2021-07-04$,$$,$$
$Antero$,$antero$,$antero$,$curated$,$d:2021-07-04$,$$,$$
$Antero Resources$,$antero resources$,$antero$,$curated$,$d:2021-07-04$,$$,$$
$Antero Resources - West Virginia$,$antero resources - west virginia$,$antero$,$curated$,$d:2021-07-04$,$$,$$
$Antero Resources Corporation$,$antero resources corporation$,$antero$,$curated$,$d:2021-07-04$,$$,$$
$Anthis Land Company LLC$,$anthis land company llc$,$anthis land company$,$curated$,$d:2021-07-04$,$$,$$
$Antioch Operating, LLC$,$antioch operating, llc$,$antioch operating$,$curated$,$d:2021-07-04$,$$,$$
$Antle Operating, Inc.$,$antle operating, inc.$,$antle operating$,$curated$,$d:2021-07-04$,$$,$$
$Apache$,$apache$,$apache$,$curated$,$d:2021-07-04$,$$,$$
$Apache Corp$,$apache corp$,$apache$,$curated$,$d:2021-07-04$,$$,$$
$Apache Corp.$,$apache corp.$,$apache$,$curated$,$d:2021-07-04$,$$,$$
$Apache Corporation$,$apache corporation$,$apache$,$curated$,$d:2021-07-04$,$$,$$
$Apche Corp.$,$apche corp.$,$apache$,$curated$,$d:2021-07-04$,$$,$$
$Apex$,$apex$,$apex$,$curated$,$d:2021-07-04$,$$,$$
$Apex Energy LLC$,$apex energy llc$,$apex$,$curated$,$d:2021-07-04$,$$,$$
$Apex Resources$,$apex resources$,$apex$,$curated$,$d:2021-07-04$,$$,$$
$Apex Resources Inc.$,$apex resources inc.$,$apex$,$curated$,$d:2021-07-04$,$$,$$
$Apex Resources, Inc$,$apex resources, inc$,$apex$,$curated$,$d:2021-07-04$,$$,$$
$Apollo$,$apollo$,$apollo$,$curated$,$d:2021-07-04$,$$,$$
$Apollo Operating, LLC$,$apollo operating, llc$,$apollo$,$curated$,$d:2021-07-04$,$$,$$
$Appalachia Drilling Fluids$,$appalachia drilling fluids$,$appalachia drilling fluids$,$curated$,$d:2021-07-04$,$$,$$
$Appalachian Energy, Inc.$,$appalachian energy, inc.$,$appalachian energy$,$curated$,$d:2021-07-04$,$$,$$
$Appaloosa Energy LLC$,$appaloosa energy llc$,$appaloosa$,$curated$,$d:2021-07-04$,$$,$$
$Appaloosa Operating Company LLC$,$appaloosa operating company llc$,$appaloosa$,$curated$,$d:2021-07-04$,$$,$$
$Approach$,$approach$,$approach$,$curated$,$d:2021-07-04$,$$,$$
$Approach Operating, LLC$,$approach operating, llc$,$approach$,$curated$,$d:2021-07-04$,$$,$$
$Approach Resources$,$approach resources$,$approach$,$curated$,$d:2021-07-04$,$$,$$
$Approach Resources, Inc.$,$approach resources, inc.$,$approach$,$curated$,$d:2021-07-04$,$$,$$
$Aqua One$,$aqua one$,$one aquasource$,$curated$,$d:2021-07-04$,$$,$$
$Aqua One Source$,$aqua one source$,$one aquasource$,$curated$,$d:2021-07-04$,$$,$$
$Aqua One Sourse$,$aqua one sourse$,$one aquasource$,$curated$,$d:2021-07-04$,$$,$$
$Aqua Tex$,$aqua tex$,$aqua tex$,$curated$,$d:2021-07-04$,$$,$$
$Aqua and Hydro Recovery$,$aqua and hydro recovery$,$aqua and hydro recovery$,$curated$,$d:2021-07-04$,$$,$$
$AquaOne Source$,$aquaone source$,$one aquasource$,$curated$,$d:2021-07-04$,$$,$$
$AquaServ$,$aquaserv$,$aquaserv$,$curated$,$d:2021-07-04$,$$,$$
$AquaSmart$,$aquasmart$,$aquasmart$,$curated$,$d:2021-07-04$,$$,$$
$AquaSmart Enterprises, LLC$,$aquasmart enterprises, llc$,$aquasmart$,$curated$,$d:2021-09-12$,$$,$$
$AquaSmart Oil and Gas$,$aquasmart oil and gas$,$aquasmart$,$curated$,$d:2021-07-04$,$$,$$
$AquaSmart?Enterprises,?LLC$,$aquasmart?enterprises,?llc$,$aquasmart$,$curated$,$d:2021-09-12$,$$,$$
$Aquaness Chemical$,$aquaness chemical$,$aquaness chemical$,$curated$,$d:2021-07-04$,$$,$$
$Aquarius Chemical$,$aquarius chemical$,$aquarius chemical$,$curated$,$d:2021-07-04$,$$,$$
$Aquarius Chemical Corporation$,$aquarius chemical corporation$,$aquarius chemical$,$curated$,$d:2021-07-04$,$$,$$
$Aquarius Chemical, LLC$,$aquarius chemical, llc$,$aquarius chemical$,$curated$,$d:2021-07-04$,$$,$$
$Aquaserv$,$aquaserv$,$aquaserv$,$curated$,$d:2021-07-04$,$$,$$
$Aquaserv Inc$,$aquaserv inc$,$aquaserv$,$curated$,$d:2021-07-04$,$$,$$
$Aquaserv, INC.$,$aquaserv, inc.$,$aquaserv$,$curated$,$d:2021-07-04$,$$,$$
